Item,Q4 2006,Q3 2007,Q4 2007,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023
TÀI SẢN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Phải trả nội bộ ngắn hạn,0.0,13035540735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10. Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6760210000.0,5407902000.0,7926119000.0,8012671000.0,0.0,139099882000.0,0.0,228667000.0,0.0,144667000.0,144667000.0,60667000.0,278848000.0,163636000.0,665454000.0,409090000.0,409091000.0,583978000.0,409091000.0,81818000.0,81818000.0,0.0,0.0,0.0,0.0,0.0,0.0
11. Phải trả ngắn hạn khác,107386268000.0,114006628053.0,77121047000.0,220454798000.0,226102059000.0,308083120000.0,627125334000.0,453245029000.0,208997995000.0,132540015000.0,155763528000.0,287902206000.0,265208248000.0,236565689000.0,311780877000.0,224248173000.0,205309323000.0,174102798000.0,326415491000.0,216913131000.0,352361708000.0,395225392000.0,392339371000.0,883401602000.0,335049548000.0,457156844000.0,536904957000.0,630677773000.0,555602585000.0,614343387000.0,552311013000.0,493781849000.0,480257424000.0,1215916433000.0,665106432000.0,724220462000.0,1453933802000.0,937512111000.0,927101270000.0,1128556638000.0,3230580563000.0,3595914395000.0,2859567290000.0,3563515834000.0,1628609301000.0,1273609362000.0,2504070753000.0,2371657898000.0,794729495000.0,712366061000.0,673162218000.0,369105791000.0,984806899000.0,1481334165000.0,297020029000.0,182062421000.0,463576157000.0,154861498000.0,159815919000.0,157048571000.0,180847059000.0,406985999000.0,130401826000.0,151754066000.0,164452184000.0
12. Dự phòng phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21480614000.0,21097967000.0,25432066000.0,20135782000.0,23924704000.0,23924704000.0,25696963000.0,25696963000.0,33136379000.0,33136379000.0,33136379000.0,33136379000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274130000.0,276435000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13. Quỹ khen thưởng phúc lợi,1381870000.0,-5275403613.0,13346576000.0,-7058885000.0,-5934120000.0,18569476000.0,19544193000.0,17390698000.0,13057854000.0,16585345000.0,31715792000.0,35214705000.0,50823180000.0,67863272000.0,13473735000.0,12735797000.0,18324291000.0,0.0,9360009000.0,11389218000.0,7672594000.0,11186642000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8176001000.0,4097630000.0,20825166000.0,19710117000.0,6557485000.0,755335000.0,3748164000.0,1165473000.0,558646000.0,3938230000.0,244962000.0,485891000.0,437742000.0,521106000.0,546588000.0,546588000.0,63906000.0,103510000.0,111510000.0,103510000.0,103510000.0,103510000.0,11761691000.0,103510000.0,103510000.0,103510000.0,103510000.0,103510000.0,103510000.0,103510000.0,103509000.0,103510000.0,103510000.0,103510000.0,103510000.0,103510000.0
14. Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15. Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
II. Nợ dài hạn,262910724000.0,407660046633.0,923863165000.0,1020607072000.0,1689890787000.0,2137175892000.0,2280909888000.0,2826779091000.0,2518290905000.0,3423714458000.0,2816789537000.0,3249020052000.0,3448205552000.0,3791067026000.0,3827211585000.0,6802810856000.0,8358185838000.0,8642251572000.0,8991519212000.0,11642381011000.0,11368566567000.0,13749327138000.0,13881835260000.0,10038496789000.0,11211635996000.0,11339561305000.0,12353356262000.0,12451779276000.0,13107764799000.0,11721587260000.0,13220619846000.0,14218875398000.0,17646605208000.0,19848746261000.0,19536313024000.0,15280058235000.0,15083814432000.0,22219712735000.0,22594865300000.0,23625075876000.0,23226805769000.0,23125328020000.0,22969122644000.0,23590615336000.0,18723670138000.0,17720379339000.0,17786934036000.0,15667440890000.0,13775471317000.0,13443773591000.0,14345795832000.0,15112922612000.0,15047468746000.0,11529206217000.0,8864433419000.0,8085017956000.0,8094681164000.0,7045884658000.0,6991333846000.0,6773319956000.0,6770810157000.0,5740937737000.0,5066812740000.0,5869975299000.0,5542906593000.0
1. Phải trả người bán dài hạn,0.0,0.0,0.0,8358000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2. Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191214558000.0,479648753000.0,918281298000.0,1218024076000.0,1224319754000.0,1781203520000.0,1851415432000.0,1546406554000.0,2163429964000.0,2052022767000.0,1792060614000.0,1737151030000.0,1565220950000.0,1461572836000.0,1201997947000.0,1173684620000.0,776513214000.0,735355168000.0,694502103000.0,667348433000.0,612795973000.0,571942908000.0,444250173000.0,490236779000.0,338144084000.0,683440380000.0,571942908000.0
3. Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4. Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5. Phải trả dài hạn khác,15860000000.0,2854563364.0,10178715000.0,0.0,13877837000.0,4318682000.0,4073584000.0,3953076000.0,12784909000.0,23992393000.0,23784650000.0,23632110000.0,24371562000.0,23718851000.0,23725685000.0,23650416000.0,23193798000.0,24145810000.0,24194810000.0,24219840000.0,24010276000.0,10535055000.0,15288863000.0,10629825000.0,9730377000.0,152606314000.0,161970319000.0,173336377000.0,182647338000.0,176545782000.0,182567750000.0,491005814000.0,598492385000.0,552094943000.0,652139987000.0,412397095000.0,972291694000.0,1000344226000.0,993360823000.0,1152866270000.0,1346897322000.0,1493215288000.0,1197590859000.0,959966104000.0,1258259943000.0,986991727000.0,1111942402000.0,1883057982000.0,910836606000.0,570607687000.0,519789322000.0,504917849000.0,222752859000.0,454179083000.0,73098771000.0,71291757000.0,63712426000.0,65398026000.0,56533185000.0,17205699000.0,10988355000.0,7816629000.0,307666629000.0,812453702000.0,727274406000.0
6. Vay và nợ thuê tài chính dài hạn,230001552000.0,405142172416.0,813385100000.0,856312172000.0,1468316401000.0,1893643583000.0,1969769126000.0,2424443122000.0,1994603227000.0,2898707163000.0,2197186137000.0,2559554069000.0,2741853006000.0,3022120970000.0,3301281711000.0,6473951582000.0,7978364655000.0,8366117129000.0,8699560621000.0,11446907782000.0,11174495166000.0,13626405300000.0,13754159614000.0,9906059404000.0,11080589050000.0,11127077857000.0,12146984349000.0,12234041305000.0,12880715867000.0,11336584434000.0,12822786458000.0,13531676470000.0,16851828229000.0,19097705989000.0,18486285757000.0,14340554481000.0,13578658170000.0,20794258130000.0,20868706125000.0,21445912998000.0,20364462753000.0,19786224518000.0,20237073608000.0,20231988930000.0,15269492080000.0,14803704081000.0,14163880954000.0,11360043422000.0,10703584542000.0,10945607551000.0,12034726459000.0,12914613855000.0,13392044797000.0,9646397792000.0,7425829865000.0,6731495257000.0,6791582409000.0,5796981126000.0,5824124408000.0,5725340856000.0,5880472587000.0,4818660087000.0,3999630499000.0,3970109642000.0,3848417681000.0
7. Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8. Thuế thu nhập hoãn lại phải trả,16463037000.0,-1699719840.0,98702016000.0,162854067000.0,206003185000.0,234725416000.0,302563872000.0,393966271000.0,506586820000.0,499210181000.0,594113679000.0,664267824000.0,680438367000.0,743794382000.0,500801276000.0,303914451000.0,355352479000.0,250535935000.0,261090475000.0,163866837000.0,162756413000.0,112386783000.0,112386783000.0,121807560000.0,121316569000.0,59877134000.0,44401594000.0,44401594000.0,44401594000.0,208457044000.0,208457044000.0,189506405000.0,189506405000.0,192839490000.0,391794641000.0,520736886000.0,526492569000.0,418941449000.0,264550122000.0,234411772000.0,245180347000.0,264101018000.0,304128057000.0,364332742000.0,338755817000.0,377543611000.0,341967350000.0,366603353000.0,363276189000.0,184693957000.0,220345734000.0,226104706000.0,224959777000.0,249231356000.0,583360502000.0,541270533000.0,539216133000.0,510611231000.0,492412100000.0,453465659000.0,429630862000.0,418756062000.0,416006694000.0,398606741000.0,389906764000.0
9. Dự phòng trợ cấp mất việc làm,586135000.0,1363030693.0,1597334000.0,1432475000.0,1693364000.0,4488211000.0,4503306000.0,4416622000.0,4315949000.0,1804721000.0,1705071000.0,1566049000.0,1542617000.0,1432823000.0,1402913000.0,1294407000.0,1274906000.0,1452698000.0,6673306000.0,7386552000.0,7304712000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10. Dự phòng phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6808594000.0,6686709000.0,6778189000.0,6105839000.0,6092639000.0,6369773000.0,6371999000.0,6168930000.0,277033672000.0,312236083000.0,351984049000.0,363763120000.0,6010366000.0,5997074000.0,5746866000.0,5733366000.0,5713366000.0,5713366000.0,5713366000.0,5713366000.0,5713367000.0,5713366000.0,5713366000.0,5713366000.0,5631067000.0,5605241000.0,5605242000.0,5545842000.0,5468180000.0,5364834000.0,5468180000.0,5468180000.0,5364834000.0,5364834000.0,5364834000.0
11. Doanh thu chưa thực hiện dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247126966000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62851000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12. Quỹ phát triển khoa học và công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Nguồn vốn chủ sở hữu,543842598000.0,2163009477648.0,3621368431000.0,4267226217000.0,3844551893000.0,4180637275000.0,4188186215000.0,4353741118000.0,4945664396000.0,5111069181000.0,5570190968000.0,7392425589000.0,8051023126000.0,10077153764000.0,9744027477000.0,9593308769000.0,9794819292000.0,10008090897000.0,10135764437000.0,10293525236000.0,10472964856000.0,10823989089000.0,11018024321000.0,13624732514000.0,13745961958000.0,13529790968000.0,13920051795000.0,14358140010000.0,15606740840000.0,15391085292000.0,14798233998000.0,16035003593000.0,16881229260000.0,15963783253000.0,18060269988000.0,18109965380000.0,17410484152000.0,16912541772000.0,16375025360000.0,18187643363000.0,18140165246000.0,18288141651000.0,18284675897000.0,18417100541000.0,17021866174000.0,16677841716000.0,16761799853000.0,15023456617000.0,17117402105000.0,17021592684000.0,16413542163000.0,15973666923000.0,15731531245000.0,9675030719000.0,4744055209000.0,5165864933000.0,4963774760000.0,4677096771000.0,4796594196000.0,4631182151000.0,4934339935000.0,5240472530000.0,5326233364000.0,5222687360000.0,5543616742000.0
I. Vốn chủ sở hữu,543842598000.0,2163009477648.0,3621368431000.0,4267226217000.0,3844551893000.0,4180637275000.0,4188186215000.0,4353741118000.0,4945664396000.0,5111069181000.0,5570190968000.0,7392425589000.0,8051023126000.0,10077153764000.0,9744027477000.0,9593308769000.0,9794819292000.0,10008090897000.0,10135764437000.0,10293525236000.0,10472964856000.0,10823989089000.0,11018024321000.0,13624732514000.0,13745961958000.0,13529790968000.0,13920051795000.0,14358140010000.0,15606740840000.0,15391085292000.0,14798233998000.0,16035003593000.0,16881229260000.0,15963783253000.0,18060269988000.0,18109965380000.0,17410484152000.0,16912541772000.0,16375025360000.0,18187643363000.0,18140165246000.0,18288141651000.0,18284675897000.0,18417100541000.0,17021866174000.0,16677841716000.0,16761799853000.0,15023456617000.0,17117402105000.0,17021592684000.0,16413542163000.0,15973666923000.0,15731531245000.0,9675030719000.0,4744055209000.0,5165864933000.0,4963774760000.0,4677096771000.0,4796594196000.0,4631182151000.0,4934339935000.0,5240472530000.0,5326233364000.0,5222687360000.0,5543616742000.0
1. Vốn đầu tư của chủ sở hữu,387486340000.0,1219986483452.0,1199563880000.0,1798145010000.0,1798145010000.0,1798145010000.0,1798145010000.0,1798145010000.0,1798145010000.0,2704654580000.0,2704654580000.0,2925206970000.0,2925206970000.0,3115206970000.0,4672805900000.0,4672805900000.0,4672805900000.0,4672805900000.0,4672805900000.0,5373710490000.0,5373710490000.0,5373710490000.0,5373710490000.0,7181546930000.0,7181546930000.0,7181546930000.0,7181546930000.0,7181546930000.0,7899679470000.0,7899679470000.0,7899679470000.0,7899679470000.0,7899679470000.0,7899679470000.0,7899679470000.0,7899679470000.0,7899679470000.0,7899679470000.0,7899679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0,9274679470000.0
